Name, Catalog, GLong, GLat, Size, HII_Name, Group, GLong_Observed, GLat_Observed, VLSR, e_VLSR, FWHM, e_FWHM, Wavelength, Lines, Resolutiom, Telescope, Author, Molecular_Name, Molecular_GLong, Molecular_GLat, Molecular_VLSR, Molecule, Molecular_Author, Maser_VLSR, Maser_VLSR, Near, Far, Tangent, RGal, VT, KDAR, Distance, Azimuth, Z, Distance_Method, Distance_Author, Group_VLSR, Group_Distance, Group_RGal, Group_KDAR, Group_Azimuth, Group_z
G063.063+00.574, Q,       63.0632,      0.574926,       46.4933, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G063.093-00.401, G,       63.0930,     -0.400323,       466.560, , G063.050-00.340,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , -9.3,       8.84500,       9.07425, F,       60.3310,      -51.1847
G063.112+00.341, G,       63.1129,      0.341269,       54.8608, , G063.171+00.448; S90,       0.00000,       0.00000, , , , , , , , , , G063.115+00.339,       63.1150,      0.339000, 20.0, HCO+, Schlingman et al. (2011),       0.00000,       0.00000,       2.01500,       5.67500,       3.84500,       7.79865,       25.9788, T,       3.84500,       26.8493,       22.9017, TP/Kin (Mol), , 16.8,       0.00000,       7.92195, ,       0.00000,       0.00000
G063.116+00.380, G,       63.1164,      0.380817,       102.440, , G063.171+00.448; S90,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , 16.8,       0.00000,       7.92195, ,       0.00000,       0.00000
G063.119+00.331, G,       63.1190,      0.331434,       165.158, , G063.171+00.448; S90,       0.00000,       0.00000, , , , , , , , , , G063.115+00.339,       63.1150,      0.339000, 20.0, HCO+, Schlingman et al. (2011),       0.00000,       0.00000,       2.01500,       5.67500,       3.84500,       7.79886,       25.9687, T,       3.84500,       26.8492,       22.2417, TP/Kin (Mol), , 16.8,       0.00000,       7.92195, ,       0.00000,       0.00000
G063.136+00.246, K,       63.1364,      0.246400,       93.1144, G063.137+00.252, ,       63.1370,      0.251730, 17.1, 0.8, 18.7, 1.8, 3, H89-H92, 0.5, Arecibo, Bania  Anderson  & Balser (2012), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       1.59000,       6.09000,       3.84000,       7.90975,       25.9400, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G063.164+00.449, K,       63.1643,      0.449430,       292.564, G063.171+00.448; S90, G063.171+00.448; S90,       63.1710,      0.448000, 16.8, 0.1, 25.1, 0.1, 3, H87-H93, 1.3, GBT, Balser et al. (2011), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       1.55000,       6.12000,       3.83500,       7.92195,       25.8932, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G063.380+00.634, Q,       63.3802,      0.634768,       30.4898, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G063.827-00.124, Q,       63.8275,     -0.123929,       55.8179, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G063.827+00.521, Q,       63.8275,      0.521099,       302.333, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G063.945-00.189, C,       63.9457,     -0.188757,       60.0000, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G064.010-00.196, C,       64.0100,     -0.195007,       60.0000, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G064.031-00.182, Q,       64.0310,     -0.181902,       48.0000, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G064.065+01.646, K,       64.0657,       1.64666,       540.721, G064.054+01.54, ,       64.0540,       1.54500, 30.7, 0.2, 16.6, 0.5, 3, H87-H93, 1.3, GBT, Anderson et al. (2015b), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       3.71000,       3.71500,       3.71500,       7.64402,       24.4115, N,       3.71000,       25.8789,       106.609, Visible/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G064.130-00.475, K,       64.1308,     -0.474154,       289.835, G064.136-00.469; S93, ,       64.1360,     -0.469000, 23.3, 0.1, 23.9, 0.1, 3, H87-H93, 1.3, GBT, Balser et al. (2011), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       2.96000,       4.45500,       3.71000,       7.68479,       24.3163, N,       2.96000,       20.2782,      -24.4953, Visible/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G064.139+01.307, C,       64.1398,       1.30714,       95.0065, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G064.152+01.281, C,       64.1522,       1.28118,       80.0003, , ,       0.00000,       0.00000, , , , , , , , , , G064.1528+01.2817,       64.1527,       1.28151, -55.3, NH3, Urquhart et al. (2011),       0.00000,       0.00000,       0.00000,       13.1150,       3.70500,       12.1264,       24.2767, F,       13.1150,       76.7368,       293.238, OG (Mol)/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G064.862+03.119, Q,       64.8622,       3.11997,       120.410, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G064.941-02.160, C,       64.9413,      -2.15950,       60.0000, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G064.959+00.128, Q,       64.9590,      0.128100,       477.673, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G065.147-00.047, Q,       65.1477,    -0.0465697,       79.4542, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G065.230+00.034, Q,       65.2303,     0.0341003,       64.6108, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G065.237-00.042, Q,       65.2377,    -0.0418993,       47.2169, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G065.245-00.018, Q,       65.2457,    -0.0172304,       48.0307, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G065.247+00.352, C,       65.2475,      0.352770,       55.3173, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G065.261+00.006, Q,       65.2610,    0.00609850,       31.5816, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G065.518+01.290, C,       65.5188,       1.29009,       87.4844, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G065.615-05.711, Q,       65.6155,      -5.71065,       148.312, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G065.826+01.768, Q,       65.8261,       1.76854,       196.652, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G065.887-00.605, C,       65.8875,     -0.604142,       167.257, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G066.086-03.170, Q,       66.0863,      -3.16934,       81.4385, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G066.156-03.178, C,       66.1569,      -3.17726,       202.314, , ,       0.00000,       0.00000, , , , , , , , , , 20081+2720,       66.1530,      -3.18500, 5.7, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,      0.310000,       6.56500,       3.43500,       8.37949,       21.1528, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G066.375+00.583, Q,       66.3750,      0.583770,       735.434, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G066.539+01.173, Q,       66.5397,       1.17377,       218.041, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G066.583+00.655, Q,       66.5830,      0.655770,       96.0000, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G066.607+02.060, Q,       66.6078,       2.06052,       69.9250, , ,       0.00000,       0.00000, , , , , , , , , , 19489+3030,       66.6090,       2.06000, -69.1, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       14.1950,       3.37500,       13.3394,       20.5075, F,       14.1950,       77.6008,       510.384, OG (Mol)/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G066.659-01.167, Q,       66.6599,      -1.16695,       1875.99, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G066.746+00.850, K,       66.7467,      0.850436,       177.017, G066.760+00.869, G066.760+00.869,       66.7600,      0.869000, 25.2, 0.3, 23.3, 0.7, 3, H87-H93, 1.3, GBT, Anderson et al. (2011), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       3.35000,       3.35500,       3.35500,       7.80953,       20.3162, T,       3.35500,       23.2476,       49.7961, TP/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G066.806+00.869, G,       66.8063,      0.869319,       64.1221, , G066.760+00.869,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , 25.2,       3.35500,       7.80953, T,       23.2476,       49.7961
G066.828+00.947, Q,       66.8287,      0.947770,       382.871, , G066.760+00.869,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , 25.2,       3.35500,       7.80953, T,       23.2476,       49.7961
G066.842+00.866, G,       66.8420,      0.866287,       98.8859, , G066.760+00.869,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , 25.2,       3.35500,       7.80953, T,       23.2476,       49.7961
G066.846-02.440, Q,       66.8467,      -2.43960,       114.564, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G066.912+00.929, Q,       66.9123,      0.929101,       107.561, , G066.760+00.869,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , 25.2,       3.35500,       7.80953, T,       23.2476,       49.7961
G066.913+00.797, Q,       66.9133,      0.797247,       446.245, , G066.760+00.869,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , 25.2,       3.35500,       7.80953, T,       23.2476,       49.7961
G066.914+00.889, Q,       66.9140,      0.889098,       102.304, , G066.760+00.869,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , 25.2,       3.35500,       7.80953, T,       23.2476,       49.7961
G066.948-01.297, C,       66.9483,      -1.29647,       177.271, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G066.986-01.240, Q,       66.9860,      -1.23945,       115.289, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G067.138+01.965, Q,       67.1382,       1.96560,       60.9580, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G067.358-00.675, Q,       67.3580,     -0.674353,       294.890, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G067.516+01.422, C,       67.5160,       1.42250,       226.091, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G067.611+02.237, Q,       67.6115,       2.23729,       52.5562, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G067.816+00.511, C,       67.8163,      0.511120,       439.251, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G067.889+00.782, Q,       67.8893,      0.782859,       141.505, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G068.144+00.915, K,       68.1448,      0.915099,       160.082, G068.144+00.918; S98, G068.144+00.918; S98,       68.1440,      0.918000, -64.7, 0.1, 24.7, 0.3, 3, H87-H93, 1.3, GBT, Balser et al. (2011), 19571+3113,       68.1460,      0.921000, -62.6, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       13.2700,       3.16500,       12.8205,       18.3426, F,       13.2700,       73.8778,       211.933, OG/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G068.168+01.058, G,       68.1681,       1.05817,       781.992, , G068.144+00.918; S98,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , -64.7,       13.2700,       12.8205, F,       73.8778,       211.933
G068.286+01.323, C,       68.2861,       1.32361,       289.089, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G068.341+01.313, C,       68.3418,       1.31364,       61.1939, , ,       0.00000,       0.00000, , , , , , , , , , G068.3418+01.3138,       68.3419,       1.31380, -65.5, 13CO, Urquart et al. (2008),       0.00000,       0.00000,       0.00000,       13.3200,       3.13500,       12.8880,       18.0714, F,       13.3200,       73.8539,       305.365, OG (Mol)/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G068.351-01.218, C,       68.3514,      -1.21780,       288.292, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G068.389+01.623, Q,       68.3898,       1.62347,       129.066, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G068.482+00.951, C,       68.4821,      0.951041,       186.492, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G068.576+01.545, Q,       68.5762,       1.54597,       84.5974, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G068.663+01.125, Q,       68.6630,       1.12517,       83.1286, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G068.683+01.498, Q,       68.6832,       1.49897,       51.9337, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G068.840+01.518, Q,       68.8408,       1.51853,       80.5913, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G069.118+00.793, C,       69.1180,      0.793002,       183.297, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G069.143-00.712, Q,       69.1436,     -0.711351,       198.606, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G069.242+00.625, Q,       69.2429,      0.625414,       190.219, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G069.263+00.936, Q,       69.2636,      0.936298,       139.161, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G069.338+01.943, Q,       69.3383,       1.94344,       61.1035, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G069.363-00.203, Q,       69.3636,     -0.202492,       115.204, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G069.477-00.997, Q,       69.4774,     -0.996318,       123.963, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,      -0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G069.539-00.977, K,       69.5394,     -0.976157,       77.5158, G069.540-00.980, ,       69.5399,     -0.976010, 0.0, 0.0, , , 6, H110, 0.8, Araya, Araya et al. (2002), ,       0.00000,       0.00000, , , ,       12.0000,       0.00000,       0.00000,       6.29000,       2.97000,       7.97996,       16.4894, ,       2.46305,       16.8090,      -41.9614, Parallax, Rygl et al. 2010;Nagayama et al. 2011;Xu et al. 2013, ,       0.00000,       0.00000, ,       0.00000,       0.00000
G069.890+01.504, G,       69.8902,       1.50440,       47.3753, , G069.922+01.516,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , -64.8,       12.8700,       12.7584, F,       71.3412,       339.587
G069.922+01.511, K,       69.9224,       1.51198,       248.432, G069.922+01.516, G069.922+01.516,       69.9220,       1.51600, -64.8, 0.0, 27.0, 0.1, 3, H87-H93, 1.3, GBT, Balser et al. (2011), ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       12.8700,       2.92000,       12.7584,       15.9976, F,       12.8700,       71.3412,       339.587, OG/Kin, , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G070.099+01.629, C,       70.0995,       1.62947,       1177.52, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G070.121+01.648, Q,       70.1214,       1.64866,       42.1593, , ,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , ,       0.00000,       0.00000, ,       0.00000,       0.00000
G070.149+01.725, G,       70.1498,       1.72573,       80.6220, , G070.292+01.598; S99; K3-50,       0.00000,       0.00000, , , , , , , , , , 19589+3320,       70.1440,       1.72500, -21.4, CS, Bronfman  Nyman  & May (1996),       0.00000,       0.00000,       0.00000,       8.31500,       2.88500,       9.66387,       15.7101, F,       8.31500,       54.0274,       250.407, OG (Mol)/Kin, , -25.6,       8.69000,       9.89540, F,       55.7596,       240.166
G070.196+01.677, G,       70.1965,       1.67799,       325.722, , G070.292+01.598; S99; K3-50,       0.00000,       0.00000, , , , , , , , , , ,       0.00000,       0.00000, , , ,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000,       0.00000, ,       0.00000,       0.00000,       0.00000, , , -25.6,       8.69000,       9.89540, F,       55.7596,       240.166
